,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1458447,1458448,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,2M 17S,137,,,"startscan_x,startscan_y","1695,376",,,,,,,,,,,,,,,,"(1695, 376)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458448,1458449,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,2M 17S,137,,,"endscan_x,endscan_y","2048,309",,,,,,,,,,,,,,,,,"(2048, 309)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458449,1458450,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,2M 19S,139,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-1035,-960",,,,,,,,,,,,,,-1035.0,-960.0,,,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458450,1458451,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,2M 19S,139,,,"startscan_x,startscan_y","1026,369",,,,,,,,,,,,,,,,"(1026, 369)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458451,1458452,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,2M 19S,139,,,"endscan_x,endscan_y","1531,430",,,,,,,,,,,,,,,,,"(1531, 430)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458452,1458453,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,2M 20S,140,,,"startscan_x,startscan_y","1171,406",,,,,,,,,,,,,,,,"(1171, 406)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458453,1458454,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,2M 21S,141,,,"startscan_x,startscan_y","939,275",,,,,,,,,,,,,,,,"(939, 275)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458454,1458455,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,2M 21S,141,,,"endscan_x,endscan_y","1565,447",,,,,,,,,,,,,,,,,"(1565, 447)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458455,1458456,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,2M 22S,142,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-960,-855",,,,,,,,,,,,,,-960.0,-855.0,,,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458456,1458457,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,2M 22S,142,,,"endscan_x,endscan_y","1380,379",,,,,,,,,,,,,,,,,"(1380, 379)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458457,1458458,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,2M 23S,143,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-855,-780",,,,,,,,,,,,,,-855.0,-780.0,,,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458458,1458459,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,2M 23S,143,,,"startscan_x,startscan_y","848,259",,,,,,,,,,,,,,,,"(848, 259)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458459,1458460,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,2M 23S,143,,,"endscan_x,endscan_y","1166,324",,,,,,,,,,,,,,,,,"(1166, 324)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458460,1458461,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,213,Player touches Object,Challenge Stack,2M 23S,143,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_family_afri_a_G0a0,true",,,,,,,,,,,c_family_afri_a_G0a0,,,,,,,,True,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458461,1458462,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,2M 59S,179,,,"startscan_x,startscan_y","882,74",,,,,,,,,,,,,,,,"(882, 74)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458462,1458463,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,3M 2S,182,,,"endscan_x,endscan_y","676,204",,,,,,,,,,,,,,,,,"(676, 204)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458463,1458464,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,3M 8S,188,,,"startscan_x,startscan_y","840,184",,,,,,,,,,,,,,,,"(840, 184)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458464,1458465,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,3M 9S,189,,,"endscan_x,endscan_y","654,145",,,,,,,,,,,,,,,,,"(654, 145)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458465,1458466,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,3M 42S,222,,,"startscan_x,startscan_y","617,319",,,,,,,,,,,,,,,,"(617, 319)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458466,1458467,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,3M 43S,223,,,"endscan_x,endscan_y","635,123",,,,,,,,,,,,,,,,,"(635, 123)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458467,1458468,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,212,Player switches to a Sense,Challenge Stack,3M 47S,227,,,Sense id (newly selected sense),0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458468,1458469,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,3M 50S,230,,,"startscan_x,startscan_y","577,544",,,,,,,,,,,,,,,,"(577, 544)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458469,1458470,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,205,Player finds object,Challenge Stack,3M 51S,231,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_job_G0a1N,false,false",,,,,,,,,,,c_job_G0a1N,False,False,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458470,1458471,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,3M 51S,231,,,"endscan_x,endscan_y","636,171",,,,,,,,,,,,,,,,,"(636, 171)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458471,1458472,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,213,Player touches Object,Challenge Stack,3M 51S,231,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_job_G0a1N,true",,,,,,,,,,,c_job_G0a1N,,,,,,,,True,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458472,1458473,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,212,Player switches to a Sense,Challenge Stack,5M 11S,311,,,Sense id (newly selected sense),1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458473,1458474,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,5M 12S,312,,,"startscan_x,startscan_y","690,356",,,,,,,,,,,,,,,,"(690, 356)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458474,1458475,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,5M 13S,313,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,0,-210",,,,,,,,,,,,,,0.0,-210.0,,,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458475,1458476,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,205,Player finds object,Challenge Stack,5M 14S,314,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_home_G0a1N,false,false",,,,,,,,,,,c_home_G0a1N,False,False,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458476,1458477,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,5M 14S,314,,,"endscan_x,endscan_y","1114,444",,,,,,,,,,,,,,,,,"(1114, 444)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458477,1458478,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,213,Player touches Object,Challenge Stack,5M 14S,314,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_home_G0a1N,true",,,,,,,,,,,c_home_G0a1N,,,,,,,,True,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458478,1458479,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,212,Player switches to a Sense,Challenge Stack,5M 18S,318,,,Sense id (newly selected sense),2,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458479,1458480,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,5M 19S,319,,,"startscan_x,startscan_y","1123,224",,,,,,,,,,,,,,,,"(1123, 224)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458480,1458481,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,205,Player finds object,Challenge Stack,5M 20S,320,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_family_afri_a_G0a1N,false,false",,,,,,,,,,,c_family_afri_a_G0a1N,False,False,,,,,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458481,1458482,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,211,Player ends scan,Challenge Stack,5M 20S,320,,,"endscan_x,endscan_y","1101,155",,,,,,,,,,,,,,,,,"(1101, 155)",,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458482,1458483,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,213,Player touches Object,Challenge Stack,5M 20S,320,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_family_afri_a_G0a1N,true",,,,,,,,,,,c_family_afri_a_G0a1N,,,,,,,,True,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458483,1458484,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,210,Player begins to scan Scene using Sense,Challenge Stack,5M 25S,325,,,"startscan_x,startscan_y","1073,424",,,,,,,,,,,,,,,,"(1073, 424)",,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458484,1458485,6546010,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,5M 28S,328,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-210,-813",,,,,,,,,,,,,,-210.0,-813.0,,,,,,,,,,,,Sessions_1___2_eventLog_6546010.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
