,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1680043,1680044,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,2M 4S,124,,,"startscan_x,startscan_y","618,408",,,,,,,,,,,,,,,,"(618, 408)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680044,1680045,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,2M 10S,130,,,"endscan_x,endscan_y","619,408",,,,,,,,,,,,,,,,,"(619, 408)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680045,1680046,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,2M 29S,149,,,"startscan_x,startscan_y","714,435",,,,,,,,,,,,,,,,"(714, 435)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680046,1680047,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,2M 31S,151,,,"endscan_x,endscan_y","910,353",,,,,,,,,,,,,,,,,"(910, 353)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680047,1680048,6606001,9691,Single wave,Session 1,2014-02-27,213,Player touches Object,Challenge Stack,2M 31S,151,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_player_lati_M_a_G0a0,true",,,,,,,,,,,c_player_lati_M_a_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680048,1680049,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,2M 38S,158,,,"startscan_x,startscan_y","615,466",,,,,,,,,,,,,,,,"(615, 466)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680049,1680050,6606001,9691,Single wave,Session 1,2014-02-27,207,Player panned Scene,Challenge Stack,2M 43S,163,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,0,-420",,,,,,,,,,,,,,0.0,-420.0,,,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680050,1680051,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,2M 46S,166,,,"endscan_x,endscan_y","1157,507",,,,,,,,,,,,,,,,,"(1157, 507)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680051,1680052,6606001,9691,Single wave,Session 1,2014-02-27,213,Player touches Object,Challenge Stack,2M 46S,166,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_friends_G0a0,true",,,,,,,,,,,c_friends_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680052,1680053,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,2M 51S,171,,,"startscan_x,startscan_y","1026,392",,,,,,,,,,,,,,,,"(1026, 392)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680053,1680054,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,2M 54S,174,,,"endscan_x,endscan_y","1125,497",,,,,,,,,,,,,,,,,"(1125, 497)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680054,1680055,6606001,9691,Single wave,Session 1,2014-02-27,213,Player touches Object,Challenge Stack,2M 54S,174,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_friends_G0a0,true",,,,,,,,,,,c_friends_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680055,1680056,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,2M 59S,179,,,"startscan_x,startscan_y","1030,393",,,,,,,,,,,,,,,,"(1030, 393)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680056,1680057,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,3M 0S,180,,,"endscan_x,endscan_y","1138,500",,,,,,,,,,,,,,,,,"(1138, 500)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680057,1680058,6606001,9691,Single wave,Session 1,2014-02-27,213,Player touches Object,Challenge Stack,3M 0S,180,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_friends_G0a0,true",,,,,,,,,,,c_friends_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680058,1680059,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,3M 4S,184,,,"startscan_x,startscan_y","1035,393",,,,,,,,,,,,,,,,"(1035, 393)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680059,1680060,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,3M 9S,189,,,"endscan_x,endscan_y","1293,586",,,,,,,,,,,,,,,,,"(1293, 586)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680060,1680061,6606001,9691,Single wave,Session 1,2014-02-27,213,Player touches Object,Challenge Stack,3M 9S,189,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_friends_G0a0,true",,,,,,,,,,,c_friends_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680061,1680062,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,3M 13S,193,,,"startscan_x,startscan_y","1297,359",,,,,,,,,,,,,,,,"(1297, 359)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680062,1680063,6606001,9691,Single wave,Session 1,2014-02-27,207,Player panned Scene,Challenge Stack,3M 15S,195,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-420,-1035",,,,,,,,,,,,,,-420.0,-1035.0,,,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680063,1680064,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,3M 21S,201,,,"endscan_x,endscan_y","1976,312",,,,,,,,,,,,,,,,,"(1976, 312)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680064,1680065,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,3M 46S,226,,,"startscan_x,startscan_y","592,387",,,,,,,,,,,,,,,,"(592, 387)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680065,1680066,6606001,9691,Single wave,Session 1,2014-02-27,205,Player finds object,Challenge Stack,3M 48S,228,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_home_G0a1N,false,false",,,,,,,,,,,c_home_G0a1N,False,False,,,,,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680066,1680067,6606001,9691,Single wave,Session 1,2014-02-27,207,Player panned Scene,Challenge Stack,3M 48S,228,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,0,-210",,,,,,,,,,,,,,0.0,-210.0,,,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680067,1680068,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,3M 48S,228,,,"endscan_x,endscan_y","1089,441",,,,,,,,,,,,,,,,,"(1089, 441)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680068,1680069,6606001,9691,Single wave,Session 1,2014-02-27,213,Player touches Object,Challenge Stack,3M 48S,228,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_home_G0a1N,true",,,,,,,,,,,c_home_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680069,1680070,6606001,9691,Single wave,Session 1,2014-02-27,212,Player switches to a Sense,Challenge Stack,3M 52S,232,,,Sense id (newly selected sense),2,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680070,1680071,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,3M 53S,233,,,"startscan_x,startscan_y","694,442",,,,,,,,,,,,,,,,"(694, 442)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680071,1680072,6606001,9691,Single wave,Session 1,2014-02-27,205,Player finds object,Challenge Stack,3M 54S,234,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_family_lati_a_G0a1N,false,false",,,,,,,,,,,c_family_lati_a_G0a1N,False,False,,,,,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680072,1680073,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,3M 54S,234,,,"endscan_x,endscan_y","1097,202",,,,,,,,,,,,,,,,,"(1097, 202)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680073,1680074,6606001,9691,Single wave,Session 1,2014-02-27,213,Player touches Object,Challenge Stack,3M 54S,234,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_family_lati_a_G0a1N,true",,,,,,,,,,,c_family_lati_a_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680074,1680075,6606001,9691,Single wave,Session 1,2014-02-27,212,Player switches to a Sense,Challenge Stack,3M 58S,238,,,Sense id (newly selected sense),0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680075,1680076,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,3M 59S,239,,,"startscan_x,startscan_y","585,412",,,,,,,,,,,,,,,,"(585, 412)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680076,1680077,6606001,9691,Single wave,Session 1,2014-02-27,205,Player finds object,Challenge Stack,4M 0S,240,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_job_G0a1N,false,false",,,,,,,,,,,c_job_G0a1N,False,False,,,,,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680077,1680078,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,4M 0S,240,,,"endscan_x,endscan_y","597,228",,,,,,,,,,,,,,,,,"(597, 228)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680078,1680079,6606001,9691,Single wave,Session 1,2014-02-27,213,Player touches Object,Challenge Stack,4M 0S,240,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_job_G0a1N,true",,,,,,,,,,,c_job_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680079,1680080,6606001,9691,Single wave,Session 1,2014-02-27,221,Player opens  Change Decision panel,Challenge Stack,4M 20S,260,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680080,1680081,6606001,9691,Single wave,Session 1,2014-02-27,220,Player closes Change Decision panel,Challenge Stack,4M 33S,273,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680081,1680082,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,4M 51S,291,,,"startscan_x,startscan_y","545,198",,,,,,,,,,,,,,,,"(545, 198)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680082,1680083,6606001,9691,Single wave,Session 1,2014-02-27,210,Player begins to scan Scene using Sense,Challenge Stack,4M 52S,292,,,"startscan_x,startscan_y","574,193",,,,,,,,,,,,,,,,"(574, 193)",,,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680083,1680084,6606001,9691,Single wave,Session 1,2014-02-27,211,Player ends scan,Challenge Stack,4M 52S,292,,,"endscan_x,endscan_y","545,198",,,,,,,,,,,,,,,,,"(545, 198)",,,,,,,,,,Session_1_eventLog_6606001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
