,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1614829,1614830,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,2M 45S,165,,,"startscan_x,startscan_y","1360,216",,,,,,,,,,,,,,,,"(1360, 216)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614830,1614831,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,207,Player panned Scene,Challenge Stack,2M 47S,167,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-450,-813",,,,,,,,,,,,,,-450.0,-813.0,,,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614831,1614832,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,207,Player panned Scene,Challenge Stack,2M 58S,178,12.0,Welcome to PlayForward,"Stack id, starting scene left, ending scene left","12,-813,-543",,,,,,,,,,,,,,-813.0,-543.0,,,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614832,1614833,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,2M 59S,179,,,"endscan_x,endscan_y","691,356",,,,,,,,,,,,,,,,,"(691, 356)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614833,1614834,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,212,Player switches to a Sense,Challenge Stack,2M 59S,179,,,Sense id (newly selected sense),1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614834,1614835,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,212,Player switches to a Sense,Challenge Stack,3M 5S,185,,,Sense id (newly selected sense),0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614835,1614836,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,212,Player switches to a Sense,Challenge Stack,3M 7S,187,,,Sense id (newly selected sense),2,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614836,1614837,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,3M 22S,202,,,"startscan_x,startscan_y","1034,231",,,,,,,,,,,,,,,,"(1034, 231)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614837,1614838,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,3M 24S,204,,,"endscan_x,endscan_y","929,199",,,,,,,,,,,,,,,,,"(929, 199)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614838,1614839,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,212,Player switches to a Sense,Challenge Stack,3M 27S,207,,,Sense id (newly selected sense),1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614839,1614840,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,212,Player switches to a Sense,Challenge Stack,3M 28S,208,,,Sense id (newly selected sense),2,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614840,1614841,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,3M 29S,209,,,"startscan_x,startscan_y","1317,155",,,,,,,,,,,,,,,,"(1317, 155)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614841,1614842,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,3M 34S,214,,,"endscan_x,endscan_y","920,131",,,,,,,,,,,,,,,,,"(920, 131)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614842,1614843,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,3M 38S,218,,,"startscan_x,startscan_y","859,288",,,,,,,,,,,,,,,,"(859, 288)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614843,1614844,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,3M 39S,219,,,"endscan_x,endscan_y","855,316",,,,,,,,,,,,,,,,,"(855, 316)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614844,1614845,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,213,Player touches Object,Challenge Stack,3M 39S,219,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_player_cauc_M_a_G0a1N,true",,,,,,,,,,,c_player_cauc_M_a_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614845,1614846,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,3M 44S,224,,,"startscan_x,startscan_y","1348,105",,,,,,,,,,,,,,,,"(1348, 105)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614846,1614847,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,205,Player finds object,Challenge Stack,3M 45S,225,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_family_cauc_a_G0a1N,false,false",,,,,,,,,,,c_family_cauc_a_G0a1N,False,False,,,,,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614847,1614848,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,3M 45S,225,,,"endscan_x,endscan_y","1148,196",,,,,,,,,,,,,,,,,"(1148, 196)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614848,1614849,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,213,Player touches Object,Challenge Stack,3M 45S,225,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_family_cauc_a_G0a1N,true",,,,,,,,,,,c_family_cauc_a_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614849,1614850,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,212,Player switches to a Sense,Challenge Stack,4M 1S,241,,,Sense id (newly selected sense),1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614850,1614851,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,4M 2S,242,,,"startscan_x,startscan_y","1280,460",,,,,,,,,,,,,,,,"(1280, 460)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614851,1614852,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,205,Player finds object,Challenge Stack,4M 3S,243,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_home_G0a1N,false,false",,,,,,,,,,,c_home_G0a1N,False,False,,,,,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614852,1614853,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,4M 3S,243,,,"endscan_x,endscan_y","1176,449",,,,,,,,,,,,,,,,,"(1176, 449)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614853,1614854,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,213,Player touches Object,Challenge Stack,4M 3S,243,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_home_G0a1N,true",,,,,,,,,,,c_home_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614854,1614855,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,212,Player switches to a Sense,Challenge Stack,4M 21S,261,,,Sense id (newly selected sense),0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614855,1614856,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,4M 22S,262,,,"startscan_x,startscan_y","1241,204",,,,,,,,,,,,,,,,"(1241, 204)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614856,1614857,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,205,Player finds object,Challenge Stack,4M 23S,263,12.0,Welcome to PlayForward,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","12,c_job_G0a1N,false,false",,,,,,,,,,,c_job_G0a1N,False,False,,,,,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614857,1614858,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,4M 23S,263,,,"endscan_x,endscan_y","718,178",,,,,,,,,,,,,,,,,"(718, 178)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614858,1614859,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,213,Player touches Object,Challenge Stack,4M 23S,263,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_job_G0a1N,true",,,,,,,,,,,c_job_G0a1N,,,,,,,,True,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614859,1614860,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,4M 47S,287,,,"startscan_x,startscan_y","660,263",,,,,,,,,,,,,,,,"(660, 263)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614860,1614861,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,4M 47S,287,,,"endscan_x,endscan_y","400,310",,,,,,,,,,,,,,,,,"(400, 310)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614861,1614862,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,4M 48S,288,,,"startscan_x,startscan_y","751,374",,,,,,,,,,,,,,,,"(751, 374)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614862,1614863,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,4M 52S,292,,,"endscan_x,endscan_y","908,349",,,,,,,,,,,,,,,,,"(908, 349)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614863,1614864,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,213,Player touches Object,Challenge Stack,4M 52S,292,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_player_cauc_M_a_G0a0,true",,,,,,,,,,,c_player_cauc_M_a_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614864,1614865,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,4M 55S,295,,,"startscan_x,startscan_y","700,296",,,,,,,,,,,,,,,,"(700, 296)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614865,1614866,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,211,Player ends scan,Challenge Stack,4M 56S,296,,,"endscan_x,endscan_y","653,232",,,,,,,,,,,,,,,,,"(653, 232)",,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614866,1614867,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,213,Player touches Object,Challenge Stack,4M 56S,296,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_education_G0a0,true",,,,,,,,,,,c_education_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614867,1614868,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,213,Player touches Object,Challenge Stack,5M 8S,308,12.0,Welcome to PlayForward,"Stack id, Object id, result (Was player able to activate object?)","12,c_player_cauc_M_a_G0a0,true",,,,,,,,,,,c_player_cauc_M_a_G0a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614868,1614869,6566009,4829,Spring 2014 Wave 2,Session 1,2014-04-03,210,Player begins to scan Scene using Sense,Challenge Stack,5M 12S,312,,,"startscan_x,startscan_y","767,324",,,,,,,,,,,,,,,,"(767, 324)",,,,,,,,,,,Session_1_eventLog_6566009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
